"No.","Time","Source","Destination","Protocol","Length","Info"
"1289","221.583593014","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=13440 Ack=1071969 Win=331136 Len=0 TSval=1610515043 TSecr=2726854868"
"1290","221.583720499","94.130.237.200","100.94.78.223","TLSv1.3","164","Application Data"
"1291","221.583720524","94.130.237.200","100.94.78.223","TLSv1.3","123","Application Data"
"1292","221.583797712","94.130.237.200","100.94.78.223","TLSv1.3","236","Application Data"
"1293","221.583880448","94.130.237.200","100.94.78.223","TLSv1.3","362","Application Data"
"1294","221.584564489","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=13440 Ack=1072590 Win=331136 Len=0 TSval=1610515044 TSecr=2726854868"
"1295","221.585871147","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"1296","221.688783645","94.130.237.200","100.94.78.223","TLSv1.3","1514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1297","221.688867767","94.130.237.200","100.94.78.223","TLSv1.3","4410","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1298","221.688921190","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=13475 Ack=1078382 Win=331136 Len=0 TSval=1610515148 TSecr=2726854973"
"1299","221.689725364","94.130.237.200","100.94.78.223","TLSv1.3","3898","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1300","221.689757591","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=13475 Ack=1082214 Win=331136 Len=0 TSval=1610515149 TSecr=2726854974"
"1301","221.732586748","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=1082214 Ack=13475 Win=64128 Len=0 TSval=2726855017 TSecr=1610515045"
"1302","229.027203790","100.94.78.223","94.130.237.200","TLSv1.3","376","Application Data"
"1303","229.132315770","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=1082214 Ack=13785 Win=64128 Len=0 TSval=2726862416 TSecr=1610522486"
"1304","229.146575956","94.130.237.200","100.94.78.223","TLSv1.3","1164","Application Data"
"1305","229.146663474","94.130.237.200","100.94.78.223","TLSv1.3","617","Application Data, Application Data"
"1306","229.146780341","94.130.237.200","100.94.78.223","TLSv1.3","276","Application Data, Application Data"
"1307","229.146939406","94.130.237.200","100.94.78.223","TLSv1.3","388","Application Data, Application Data, Application Data"
"1308","229.147093353","94.130.237.200","100.94.78.223","TLSv1.3","363","Application Data"
"1309","229.147199178","94.130.237.200","100.94.78.223","TLSv1.3","572","Application Data, Application Data, Application Data"
"1310","229.147291504","94.130.237.200","100.94.78.223","TLSv1.3","248","Application Data, Application Data"
"1311","229.147701370","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=13785 Ack=1085380 Win=331136 Len=0 TSval=1610522607 TSecr=2726862430"
"1312","229.149218215","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"1313","229.150998738","94.130.237.200","100.94.78.223","TLSv1.3","159","Application Data"
"1314","229.151053932","94.130.237.200","100.94.78.223","TLSv1.3","129","Application Data"
"1315","229.151098432","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=13820 Ack=1085536 Win=331136 Len=0 TSval=1610522610 TSecr=2726862435"
"1316","229.253034212","94.130.237.200","100.94.78.223","TLSv1.3","4410","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1317","229.253102229","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=13820 Ack=1089880 Win=331136 Len=0 TSval=1610522712 TSecr=2726862537"
"1318","229.253117439","94.130.237.200","100.94.78.223","TLSv1.3","4410","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1319","229.253144462","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=13820 Ack=1094224 Win=331136 Len=0 TSval=1610522712 TSecr=2726862537"
"1320","229.253232356","94.130.237.200","100.94.78.223","TLSv1.3","379","Application Data, Application Data, Application Data, Application Data, Application Data"
"1321","229.293749437","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=13820 Ack=1094537 Win=331136 Len=0 TSval=1610522753 TSecr=2726862537"
"1322","229.296663710","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=1094537 Ack=13820 Win=64128 Len=0 TSval=2726862581 TSecr=1610522608"
"1323","236.335931164","100.94.78.223","94.130.237.200","TLSv1.3","262","Application Data"
"1324","236.441158713","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=1094537 Ack=14016 Win=64128 Len=0 TSval=2726869725 TSecr=1610529795"
"1325","236.461139104","94.130.237.200","100.94.78.223","TLSv1.3","1181","Application Data"
"1326","236.461162249","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14016 Ack=1095652 Win=330112 Len=0 TSval=1610529920 TSecr=2726869745"
"1327","236.461278812","94.130.237.200","100.94.78.223","TLSv1.3","335","Application Data"
"1328","236.461281830","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14016 Ack=1095921 Win=329856 Len=0 TSval=1610529920 TSecr=2726869745"
"1329","236.461325186","94.130.237.200","100.94.78.223","TLSv1.3","341","Application Data"
"1330","236.461327377","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14016 Ack=1096196 Win=329600 Len=0 TSval=1610529920 TSecr=2726869745"
"1331","236.461401694","94.130.237.200","100.94.78.223","TLSv1.3","171","Application Data"
"1332","236.461404539","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14016 Ack=1096301 Win=329600 Len=0 TSval=1610529920 TSecr=2726869745"
"1333","236.461555101","94.130.237.200","100.94.78.223","TLSv1.3","133","Application Data"
"1334","236.461557298","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14016 Ack=1096368 Win=329600 Len=0 TSval=1610529921 TSecr=2726869745"
"1335","236.461689381","94.130.237.200","100.94.78.223","TLSv1.3","135","Application Data"
"1336","236.461689405","94.130.237.200","100.94.78.223","TLSv1.3","123","Application Data"
"1337","236.461691554","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14016 Ack=1096437 Win=329600 Len=0 TSval=1610529921 TSecr=2726869745"
"1338","236.461692793","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14016 Ack=1096494 Win=329600 Len=0 TSval=1610529921 TSecr=2726869745"
"1339","236.461788339","94.130.237.200","100.94.78.223","TLSv1.3","236","Application Data"
"1340","236.461789793","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14016 Ack=1096664 Win=329472 Len=0 TSval=1610529921 TSecr=2726869746"
"1341","236.461950019","94.130.237.200","100.94.78.223","TLSv1.3","363","Application Data"
"1342","236.461951671","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14016 Ack=1096961 Win=329216 Len=0 TSval=1610529921 TSecr=2726869746"
"1343","236.463459951","100.94.78.223","94.130.237.200","TLSv1.3","101","Application Data"
"1344","236.566500198","94.130.237.200","100.94.78.223","TLSv1.3","1514","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1345","236.566540425","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1346","236.566585120","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14051 Ack=1101305 Win=331136 Len=0 TSval=1610530026 TSecr=2726869850"
"1347","236.566923312","94.130.237.200","100.94.78.223","TLSv1.3","5858","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1348","236.566956358","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14051 Ack=1107097 Win=331136 Len=0 TSval=1610530026 TSecr=2726869851"
"1349","236.567248937","94.130.237.200","100.94.78.223","TLSv1.3","2962","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1350","236.567259734","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14051 Ack=1109993 Win=331136 Len=0 TSval=1610530026 TSecr=2726869851"
"1351","236.612588893","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=1109993 Ack=14051 Win=64128 Len=0 TSval=2726869896 TSecr=1610529922"
"1352","236.671846925","94.130.237.200","100.94.78.223","TLSv1.3","750","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1353","236.713768435","100.94.78.223","94.130.237.200","TCP","66","46500  >  443 [ACK] Seq=14051 Ack=1110677 Win=331136 Len=0 TSval=1610530173 TSecr=2726869955"
"1354","243.586427085","100.94.78.223","94.130.237.200","TLSv1.3","155","Application Data"
"1355","243.691526963","94.130.237.200","100.94.78.223","TCP","66","443  >  46500 [ACK] Seq=1110677 Ack=14140 Win=64128 Len=0 TSval=2726876975 TSecr=1610537045"
